TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
24-May-2018 14:31:21,-221.222222222222,0.383633333333333,0.184322222222222,-0.869188888888889,0.556625,0.405625,0.5035,3.59833333333333,0,0,0,0,0,0,0,-0.258233333333333,0.886166666666667,0.463966666666667,-0.675714285714286,-1.08571428571429,-0.257142857142857,1.807,0.8182,-0.490116666666667,-0.352583333333333,-1.539625,18.696875,-10.67075,218.608,1,1,0,0
24-May-2018 14:31:21,-221.222222222222,0.383633333333333,0.184322222222222,-0.869188888888889,0.556625,0.405625,0.5035,3.59833333333333,0,0,0,0,0,0,0,-0.258233333333333,0.886166666666667,0.463966666666667,-0.675714285714286,-1.08571428571429,-0.257142857142857,1.807,0.8182,-0.490116666666667,-0.352583333333333,-1.539625,18.696875,-10.67075,218.608,1,1,0,0
24-May-2018 14:31:21,-221.222222222222,0.383633333333333,0.184322222222222,-0.869188888888889,0.556625,0.405625,0.5035,3.59833333333333,0,0,0,0,0,0,0,-0.258233333333333,0.886166666666667,0.463966666666667,-0.675714285714286,-1.08571428571429,-0.257142857142857,1.807,0.8182,-0.490116666666667,-0.352583333333333,-1.539625,18.696875,-10.67075,218.608,1,1,0,0
24-May-2018 14:31:21,-221.222222222222,0.383633333333333,0.184322222222222,-0.869188888888889,0.556625,0.405625,0.5035,3.59833333333333,0,0,0,0,0,0,0,-0.258233333333333,0.886166666666667,0.463966666666667,-0.675714285714286,-1.08571428571429,-0.257142857142857,1.807,0.8182,-0.490116666666667,-0.352583333333333,-1.539625,18.696875,-10.67075,218.608,1,1,0,0
24-May-2018 14:31:22,-221.222222222222,0.3768125,0.1863,-0.8715875,0.6466,0.1181,0.4334,3.59833333333333,0,0,0,0,0,0,0,-0.258242857142857,0.885328571428571,0.465285714285714,-0.406571428571429,-0.935714285714286,-0.407142857142857,1.807,0.978571428571429,-0.346685714285714,-0.223514285714286,0.721666666666666,17.7438333333333,0.965666666666666,428.15925,1,1,0,0
24-May-2018 14:31:22,-221.222222222222,0.3768125,0.1863,-0.8715875,0.6466,0.1181,0.4334,3.59833333333333,0,0,0,0,0,0,0,-0.258242857142857,0.885328571428571,0.465285714285714,-0.406571428571429,-0.935714285714286,-0.407142857142857,1.807,0.978571428571429,-0.346685714285714,-0.223514285714286,0.721666666666666,17.7438333333333,0.965666666666666,428.15925,1,1,0,0
24-May-2018 14:31:22,-221.222222222222,0.3768125,0.1863,-0.8715875,0.6466,0.1181,0.4334,0,0,0,0,0,0,0,0,-0.258242857142857,0.885328571428571,0.465285714285714,-0.406571428571429,-0.935714285714286,-0.407142857142857,1.807,0.978571428571429,-0.346685714285714,-0.223514285714286,0.721666666666666,17.7438333333333,0.965666666666666,428.15925,1,1,0,0
24-May-2018 14:31:22,-221.222222222222,0.3768125,0.1863,-0.8715875,0.6466,0.1181,0.4334,0,0,0,0,0,0,0,0,-0.258242857142857,0.885328571428571,0.465285714285714,-0.406571428571429,-0.935714285714286,-0.407142857142857,1.807,0.978571428571429,-0.346685714285714,-0.223514285714286,0.721666666666666,17.7438333333333,0.965666666666666,428.15925,1,1,0,0
24-May-2018 14:31:23,-221.222222222222,0.37505,0.19365,-0.8723,-2.04,0.8235,-0.64,4.6415,0,0,0,0,0,0,0,-0.272933333333333,0.889466666666667,0.464066666666667,-3.2166,-2.68,2.781,1.83666666666667,1.03331666666667,-0.371366666666667,0.0146,-14.131125,17.18,3.7125,461.026333333333,0,0,0,0
24-May-2018 14:31:23,-221.222222222222,0.37505,0.19365,-0.8723,-2.04,0.8235,-0.64,4.6415,0,0,0,0,0,0,0,-0.272933333333333,0.889466666666667,0.464066666666667,-3.2166,-2.68,2.781,1.83666666666667,1.03331666666667,-0.371366666666667,0.0146,-14.131125,17.18,3.7125,461.026333333333,0,0,0,0
