TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
24-May-2018 12:25:10,393.363636363636,0.940314285714286,-0.00485714285714286,-0.1665,3.80657142857143,1.43814285714286,-1.06071428571429,288.254,-0.87756,0.08268,-0.55252,-0.135125,0.46525,0.145375,58.29,0.8767,-0.425166666666667,0.0935666666666667,0.38125,-0.637,-0.12125,3.685,-0.92095,-0.256016666666667,-0.0458166666666667,4.11157142857143,0.557571428571429,2.80471428571429,713.876333333333,1,1,1,1
24-May-2018 12:25:10,393.363636363636,0.940314285714286,-0.00485714285714286,-0.1665,3.80657142857143,1.43814285714286,-1.06071428571429,288.254,-0.87756,0.08268,-0.55252,-0.135125,0.46525,0.145375,58.29,0.8767,-0.425166666666667,0.0935666666666667,0.38125,-0.637,-0.12125,3.685,-0.92095,-0.256016666666667,-0.0458166666666667,4.11157142857143,0.557571428571429,2.80471428571429,713.876333333333,1,1,1,1
24-May-2018 12:25:10,393.363636363636,0.940314285714286,-0.00485714285714286,-0.1665,3.80657142857143,1.43814285714286,-1.06071428571429,288.254,-0.87756,0.08268,-0.55252,-0.135125,0.46525,0.145375,58.29,0.8767,-0.425166666666667,0.0935666666666667,0.38125,-0.637,-0.12125,3.685,-0.92095,-0.256016666666667,-0.0458166666666667,4.11157142857143,0.557571428571429,2.80471428571429,713.876333333333,1,1,1,1
24-May-2018 12:25:10,393.363636363636,0.940314285714286,-0.00485714285714286,-0.1665,3.80657142857143,1.43814285714286,-1.06071428571429,288.254,-0.87756,0.08268,-0.55252,-0.135125,0.46525,0.145375,58.29,0.8767,-0.425166666666667,0.0935666666666667,0.38125,-0.637,-0.12125,3.685,-0.92095,-0.256016666666667,-0.0458166666666667,4.11157142857143,0.557571428571429,2.80471428571429,0,1,1,1,1
24-May-2018 12:25:11,333.9,0.945744444444444,0.00742222222222222,-0.133533333333333,0.817625,1.296375,-0.56,288.254,-0.8771,0.084225,-0.553025,0.6473,0.2582,0.7442,58.29,0.875314285714286,-0.424628571428571,0.0836571428571429,5.47071428571429,-5.37285714285714,0.584857142857143,3.084,-0.97536,-0.28448,-0.1106,1.97166666666667,8.04866666666667,-2.561,626.529666666667,1,1,1,1
24-May-2018 12:25:11,333.9,0.945744444444444,0.00742222222222222,-0.133533333333333,0.817625,1.296375,-0.56,288.254,-0.8771,0.084225,-0.553025,0.6473,0.2582,0.7442,58.29,0.875314285714286,-0.424628571428571,0.0836571428571429,5.47071428571429,-5.37285714285714,0.584857142857143,3.084,-0.97536,-0.28448,-0.1106,1.97166666666667,8.04866666666667,-2.561,626.529666666667,1,1,1,1
24-May-2018 12:25:11,333.9,0.945744444444444,0.00742222222222222,-0.133533333333333,0.817625,1.296375,-0.56,288.254,-0.8771,0.084225,-0.553025,0.6473,0.2582,0.7442,58.29,0.875314285714286,-0.424628571428571,0.0836571428571429,5.47071428571429,-5.37285714285714,0.584857142857143,3.084,-0.97536,-0.28448,-0.1106,1.97166666666667,8.04866666666667,-2.561,626.529666666667,1,1,1,1
24-May-2018 12:25:11,333.9,0.945744444444444,0.00742222222222222,-0.133533333333333,0.817625,1.296375,-0.56,288.254,-0.8771,0.084225,-0.553025,0.6473,0.2582,0.7442,58.29,0.875314285714286,-0.424628571428571,0.0836571428571429,5.47071428571429,-5.37285714285714,0.584857142857143,3.084,-0.97536,-0.28448,-0.1106,1.97166666666667,8.04866666666667,-2.561,626.529666666667,1,1,1,1
24-May-2018 12:25:12,-54.5714285714286,0.94738,0.00576,-0.1391,8.34514285714286,-1.17442857142857,0.341571428571429,288.254,-0.8765,0.0833,-0.55284,0.47275,0.305,0.168625,57.772,0.87064,-0.43706,0.08002,0.0413333333333334,-0.992166666666667,-0.2725,2.921,-0.91128,-0.28864,-0.0733,5.16266666666667,2.61183333333333,0.813,595.889,1,1,1,1
24-May-2018 12:25:12,-54.5714285714286,0.94738,0.00576,-0.1391,8.34514285714286,-1.17442857142857,0.341571428571429,288.254,-0.8765,0.0833,-0.55284,0.47275,0.305,0.168625,57.772,0.87064,-0.43706,0.08002,0.0413333333333334,-0.992166666666667,-0.2725,2.921,-0.91128,-0.28864,-0.0733,5.16266666666667,2.61183333333333,0.813,595.889,1,1,1,1
24-May-2018 12:25:12,-54.5714285714286,0.94738,0.00576,-0.1391,8.34514285714286,-1.17442857142857,0.341571428571429,288.254,-0.8765,0.0833,-0.55284,0.47275,0.305,0.168625,57.772,0.87064,-0.43706,0.08002,0.0413333333333334,-0.992166666666667,-0.2725,2.921,-0.91128,-0.28864,-0.0733,5.16266666666667,2.61183333333333,0.813,595.889,1,1,1,1
24-May-2018 12:25:12,-54.5714285714286,0.94738,0.00576,-0.1391,8.34514285714286,-1.17442857142857,0.341571428571429,288.254,-0.8765,0.0833,-0.55284,0.47275,0.305,0.168625,57.772,0.87064,-0.43706,0.08002,0.0413333333333334,-0.992166666666667,-0.2725,2.921,-0.91128,-0.28864,-0.0733,5.16266666666667,2.61183333333333,0.813,595.889,1,1,1,1
24-May-2018 12:25:13,-600.7,0.945,-0.0144857142857143,-0.148314285714286,1.56071428571429,0.784428571428571,0.314714285714286,288.254,-0.877625,0.084575,-0.551425,1.80328571428571,0.115857142857143,0.827571428571429,57.513,0.87234,-0.43302,0.09328,-0.6066,-0.5464,-0.119,3.51333333333333,-0.914575,-0.28285,-0.082075,-0.4268,-1.317,-1.195,584.4695,1,1,1,1
24-May-2018 12:25:13,-600.7,0.945,-0.0144857142857143,-0.148314285714286,1.56071428571429,0.784428571428571,0.314714285714286,288.254,-0.877625,0.084575,-0.551425,1.80328571428571,0.115857142857143,0.827571428571429,57.513,0.87234,-0.43302,0.09328,-0.6066,-0.5464,-0.119,3.51333333333333,-0.914575,-0.28285,-0.082075,-0.4268,-1.317,-1.195,584.4695,1,1,1,1
24-May-2018 12:25:13,-600.7,0.945,-0.0144857142857143,-0.148314285714286,1.56071428571429,0.784428571428571,0.314714285714286,288.254,-0.877625,0.084575,-0.551425,1.80328571428571,0.115857142857143,0.827571428571429,57.513,0.87234,-0.43302,0.09328,-0.6066,-0.5464,-0.119,3.51333333333333,-0.914575,-0.28285,-0.082075,-0.4268,-1.317,-1.195,584.4695,1,1,1,1
24-May-2018 12:25:13,-600.7,0.945,-0.0144857142857143,-0.148314285714286,1.56071428571429,0.784428571428571,0.314714285714286,288.254,-0.877625,0.084575,-0.551425,1.80328571428571,0.115857142857143,0.827571428571429,57.513,0.87234,-0.43302,0.09328,-0.6066,-0.5464,-0.119,3.51333333333333,-0.914575,-0.28285,-0.082075,-0.4268,-1.317,-1.195,584.4695,1,1,1,1
24-May-2018 12:25:14,-800,0.947025,-0.010175,-0.131075,1.08783333333333,0.956166666666667,0.276,307.7025,-0.87922,0.08008,-0.54792,1.6555,-0.22575,-0.208875,57.513,0.871128571428571,-0.433085714285714,0.0856571428571429,0.0630000000000001,-1.70333333333333,-0.0688333333333333,3.513,-0.905471428571428,-0.298314285714286,-0.0835142857142857,-0.7545,0.85375,-0.5795,587.888,1,1,1,1
24-May-2018 12:25:14,-800,0.947025,-0.010175,-0.131075,1.08783333333333,0.956166666666667,0.276,307.7025,-0.87922,0.08008,-0.54792,1.6555,-0.22575,-0.208875,57.513,0.871128571428571,-0.433085714285714,0.0856571428571429,0.0630000000000001,-1.70333333333333,-0.0688333333333333,3.513,-0.905471428571428,-0.298314285714286,-0.0835142857142857,-0.7545,0.85375,-0.5795,587.888,1,1,1,1
