TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
24-May-2018 13:24:34,-24.8888888888889,0.979085714285714,0.166728571428571,0.118614285714286,10.568875,-0.554375,4.520625,230.256,-0.93424,-0.07086,0.02058,-61.0533333333333,-10.0167777777778,5.23455555555556,774.35,0.9368,0.284725,0.05505,22.665,2.3925,6.36975,0.4445,-0.9604,-0.0798875,0.1060625,-20.6198333333333,15.4675,-0.477499999999997,607.6975,1,1,1,0
24-May-2018 13:24:34,-24.8888888888889,0.979085714285714,0.166728571428571,0.118614285714286,10.568875,-0.554375,4.520625,230.256,-0.93424,-0.07086,0.02058,-61.0533333333333,-10.0167777777778,5.23455555555556,774.35,0.9368,0.284725,0.05505,22.665,2.3925,6.36975,0.4445,-0.9604,-0.0798875,0.1060625,-20.6198333333333,15.4675,-0.477499999999997,607.6975,1,1,1,0
24-May-2018 13:24:34,-24.8888888888889,0.979085714285714,0.166728571428571,0.118614285714286,10.568875,-0.554375,4.520625,0,-0.93424,-0.07086,0.02058,-61.0533333333333,-10.0167777777778,5.23455555555556,774.35,0.9368,0.284725,0.05505,22.665,2.3925,6.36975,0.4445,-0.9604,-0.0798875,0.1060625,-20.6198333333333,15.4675,-0.477499999999997,607.6975,1,1,1,0
24-May-2018 13:24:34,-24.8888888888889,0.979085714285714,0.166728571428571,0.118614285714286,10.568875,-0.554375,4.520625,0,-0.93424,-0.07086,0.02058,-61.0533333333333,-10.0167777777778,5.23455555555556,774.35,0.9368,0.284725,0.05505,22.665,2.3925,6.36975,0.4445,-0.9604,-0.0798875,0.1060625,-20.6198333333333,15.4675,-0.477499999999997,607.6975,1,1,1,0
24-May-2018 13:24:35,-37.8888888888889,0.866816666666667,0.12615,0.1102,27.892,-0.3034,12.9,383.089,-0.909375,-0.26105,-0.020225,-72.2211111111111,39.7977777777778,-8.76877777777778,602.984666666667,0.747483333333333,0.0640833333333333,0.15505,-9.964,45.856,67.326,0.4445,-0.9393,-0.0882,0.08905,7.0364,-11.2804,3.2196,636.167833333333,1,1,1,0
24-May-2018 13:24:35,-37.8888888888889,0.866816666666667,0.12615,0.1102,27.892,-0.3034,12.9,383.089,-0.909375,-0.26105,-0.020225,-72.2211111111111,39.7977777777778,-8.76877777777778,602.984666666667,0.747483333333333,0.0640833333333333,0.15505,-9.964,45.856,67.326,0.4445,-0.9393,-0.0882,0.08905,7.0364,-11.2804,3.2196,636.167833333333,1,1,1,0
24-May-2018 13:24:35,-37.8888888888889,0.866816666666667,0.12615,0.1102,27.892,-0.3034,12.9,383.089,-0.909375,-0.26105,-0.020225,-72.2211111111111,39.7977777777778,-8.76877777777778,602.984666666667,0.747483333333333,0.0640833333333333,0.15505,-9.964,45.856,67.326,0,-0.9393,-0.0882,0.08905,7.0364,-11.2804,3.2196,636.167833333333,1,1,1,0
24-May-2018 13:24:35,-37.8888888888889,0.866816666666667,0.12615,0.1102,27.892,-0.3034,12.9,383.089,-0.909375,-0.26105,-0.020225,-72.2211111111111,39.7977777777778,-8.76877777777778,602.984666666667,0.747483333333333,0.0640833333333333,0.15505,-9.964,45.856,67.326,0,-0.9393,-0.0882,0.08905,7.0364,-11.2804,3.2196,636.167833333333,1,1,1,0
24-May-2018 13:24:36,-32.1,0.334,-0.62892,0.2094,-71.5925,105.75,155.7225,115.368,-1.0377,-0.13818,-0.28904,-148.2825,-103.18525,4.4375,517.302,0.381725,-0.704975,-0.634975,-62.7835,-92.9125,-33.9475,0.058,-0.435085714285714,0.123185714285714,0.431228571428571,65.7196,-5.4024,-21.864,733.660333333333,1,1,0.5,0
24-May-2018 13:24:36,-32.1,0.334,-0.62892,0.2094,-71.5925,105.75,155.7225,115.368,-1.0377,-0.13818,-0.28904,-148.2825,-103.18525,4.4375,517.302,0.381725,-0.704975,-0.634975,-62.7835,-92.9125,-33.9475,0.058,-0.435085714285714,0.123185714285714,0.431228571428571,65.7196,-5.4024,-21.864,733.660333333333,1,1,0.5,0
24-May-2018 13:24:36,-32.1,0.334,-0.62892,0.2094,-71.5925,105.75,155.7225,115.368,-1.0377,-0.13818,-0.28904,-148.2825,-103.18525,4.4375,517.302,0.381725,-0.704975,-0.634975,-62.7835,-92.9125,-33.9475,0.058,-0.435085714285714,0.123185714285714,0.431228571428571,65.7196,-5.4024,-21.864,733.660333333333,1,1,0.5,0
24-May-2018 13:24:36,-32.1,0.334,-0.62892,0.2094,-71.5925,105.75,155.7225,115.368,-1.0377,-0.13818,-0.28904,-148.2825,-103.18525,4.4375,517.302,0.381725,-0.704975,-0.634975,-62.7835,-92.9125,-33.9475,0.058,-0.435085714285714,0.123185714285714,0.431228571428571,65.7196,-5.4024,-21.864,733.660333333333,1,1,0.5,0
24-May-2018 13:24:37,-22.25,-0.11462,-0.89906,0.07294,35.7471428571429,-15.6198571428571,-7.30271428571429,102.99,-0.99036,0.01572,-0.30632,-37.0205555555555,94.0422222222222,0.00333333333333267,355.216,0.3249,-0.4161,-0.7037,3.0464,2.341,0.1128,0.0586666666666667,-0.67422,0.73378,0.37454,-0.534333333333332,-22.1398888888889,-24.5922222222222,673.651666666667,0,1,1,1
24-May-2018 13:24:37,-22.25,-0.11462,-0.89906,0.07294,35.7471428571429,-15.6198571428571,-7.30271428571429,102.99,-0.99036,0.01572,-0.30632,-37.0205555555555,94.0422222222222,0.00333333333333267,355.216,0.3249,-0.4161,-0.7037,3.0464,2.341,0.1128,0.0586666666666667,-0.67422,0.73378,0.37454,-0.534333333333332,-22.1398888888889,-24.5922222222222,673.651666666667,0,1,1,1
24-May-2018 13:24:37,-22.25,-0.11462,-0.89906,0.07294,35.7471428571429,-15.6198571428571,-7.30271428571429,102.99,-0.99036,0.01572,-0.30632,-37.0205555555555,94.0422222222222,0.00333333333333267,355.216,0.3249,-0.4161,-0.7037,3.0464,2.341,0.1128,0.0586666666666667,-0.67422,0.73378,0.37454,-0.534333333333332,-22.1398888888889,-24.5922222222222,673.651666666667,0,1,1,1
24-May-2018 13:24:37,-22.25,-0.11462,-0.89906,0.07294,35.7471428571429,-15.6198571428571,-7.30271428571429,102.99,-0.99036,0.01572,-0.30632,-37.0205555555555,94.0422222222222,0.00333333333333267,355.216,0.3249,-0.4161,-0.7037,3.0464,2.341,0.1128,0.0586666666666667,-0.67422,0.73378,0.37454,-0.534333333333332,-22.1398888888889,-24.5922222222222,673.651666666667,0,1,1,1
24-May-2018 13:24:38,-41.2,-0.137057142857143,-0.960528571428571,0.180642857142857,1.3245,-0.435333333333333,0.7025,319.040333333333,-0.9787,-0.142966666666667,-0.378666666666667,-22.895,60.4975,-5.684625,355.216,0.34956,-0.45386,-0.7379,0.79275,-0.395,-0.07475,0.0293333333333333,-0.534833333333333,0.786666666666667,0.14125,0.1828,-0.0366,0.8172,509.10325,1,1,0,0
