TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
24-May-2018 12:50:48,52.1,0.904785714285714,-0.173642857142857,0.301414285714286,0.697142857142857,0.357571428571429,0.279285714285714,5.41333333333333,-0.78775,0.10125,-0.664075,-18.7366666666667,-17.5988888888889,-16.3555555555556,154.228,0.7311,0.398,0.591066666666667,-0.019,-0.523333333333333,-0.383333333333333,0.088,-0.719225,-0.389825,0.52615,0.894166666666667,0.742,-0.488,712.4975,1,1,1,1
24-May-2018 12:50:48,52.1,0.904785714285714,-0.173642857142857,0.301414285714286,0.697142857142857,0.357571428571429,0.279285714285714,5.41333333333333,-0.78775,0.10125,-0.664075,-18.7366666666667,-17.5988888888889,-16.3555555555556,154.228,0.7311,0.398,0.591066666666667,-0.019,-0.523333333333333,-0.383333333333333,0.088,-0.719225,-0.389825,0.52615,0.894166666666667,0.742,-0.488,712.4975,1,1,1,1
24-May-2018 12:50:48,52.1,0.904785714285714,-0.173642857142857,0.301414285714286,0.697142857142857,0.357571428571429,0.279285714285714,5.41333333333333,-0.78775,0.10125,-0.664075,-18.7366666666667,-17.5988888888889,-16.3555555555556,154.228,0.7311,0.398,0.591066666666667,-0.019,-0.523333333333333,-0.383333333333333,0.088,-0.719225,-0.389825,0.52615,0.894166666666667,0.742,-0.488,712.4975,1,1,1,1
24-May-2018 12:50:48,52.1,0.904785714285714,-0.173642857142857,0.301414285714286,0.697142857142857,0.357571428571429,0.279285714285714,5.41333333333333,-0.78775,0.10125,-0.664075,-18.7366666666667,-17.5988888888889,-16.3555555555556,154.228,0.7311,0.398,0.591066666666667,-0.019,-0.523333333333333,-0.383333333333333,0.088,-0.719225,-0.389825,0.52615,0.894166666666667,0.742,0,712.4975,1,1,1,1
24-May-2018 12:50:49,52,0.906885714285714,-0.173014285714286,0.298885714285714,0.5185,-0.5115,0.538666666666667,5.4155,-0.9047,0.0648,-0.7626,17.0073333333333,14.8416666666667,-12.5045555555556,154.228,0.73182,0.39586,0.59154,-0.18,-0.91,-0.54,0.1,-0.710485714285714,-0.387728571428571,0.535914285714286,0.0815000000000001,-0.752,-0.376166666666667,709.744,1,1,1,1
24-May-2018 12:50:49,52,0.906885714285714,-0.173014285714286,0.298885714285714,0.5185,-0.5115,0.538666666666667,5.4155,-0.9047,0.0648,-0.7626,17.0073333333333,14.8416666666667,-12.5045555555556,154.228,0.73182,0.39586,0.59154,-0.18,-0.91,-0.54,0.1,-0.710485714285714,-0.387728571428571,0.535914285714286,0.0815000000000001,-0.752,-0.376166666666667,709.744,1,1,1,1
24-May-2018 12:50:49,52,0.906885714285714,-0.173014285714286,0.298885714285714,0.5185,-0.5115,0.538666666666667,5.4155,-0.9047,0.0648,-0.7626,17.0073333333333,14.8416666666667,-12.5045555555556,154.228,0.73182,0.39586,0.59154,-0.18,-0.91,-0.54,0.1,-0.710485714285714,-0.387728571428571,0.535914285714286,0.0815000000000001,-0.752,-0.376166666666667,709.744,1,1,1,1
24-May-2018 12:50:49,52,0.906885714285714,-0.173014285714286,0.298885714285714,0.5185,-0.5115,0.538666666666667,5.4155,-0.9047,0.0648,-0.7626,17.0073333333333,14.8416666666667,-12.5045555555556,154.228,0.73182,0.39586,0.59154,-0.18,-0.91,-0.54,0.1,-0.710485714285714,-0.387728571428571,0.535914285714286,0.0815000000000001,-0.752,-0.376166666666667,709.744,1,1,1,1
24-May-2018 12:50:50,52,0.903114285714286,-0.174714285714286,0.305471428571429,-1.12928571428571,1.56028571428571,-0.0852857142857143,5.37433333333333,-0.8278,0.00468333333333333,-0.5536,23.2677777777778,14.1775555555556,22.0101111111111,154.228,0.72875,0.3953,0.59735,-1.17666666666667,0.0633333333333334,0.0236666666666667,0.1,-0.722933333333333,-0.3918,0.514533333333333,2.878,4.2072,-0.622,717.59325,1,1,1,1
24-May-2018 12:50:50,52,0.903114285714286,-0.174714285714286,0.305471428571429,-1.12928571428571,1.56028571428571,-0.0852857142857143,5.37433333333333,-0.8278,0.00468333333333333,-0.5536,23.2677777777778,14.1775555555556,22.0101111111111,154.228,0.72875,0.3953,0.59735,-1.17666666666667,0.0633333333333334,0.0236666666666667,0.1,-0.722933333333333,-0.3918,0.514533333333333,2.878,4.2072,-0.622,717.59325,1,1,1,1
24-May-2018 12:50:50,52,0.903114285714286,-0.174714285714286,0.305471428571429,-1.12928571428571,1.56028571428571,-0.0852857142857143,5.37433333333333,-0.8278,0.00468333333333333,-0.5536,23.2677777777778,14.1775555555556,22.0101111111111,154.228,0.72875,0.3953,0.59735,-1.17666666666667,0.0633333333333334,0.0236666666666667,0.1,-0.722933333333333,-0.3918,0.514533333333333,2.878,4.2072,-0.622,717.59325,1,1,1,1
24-May-2018 12:50:50,52,0.903114285714286,-0.174714285714286,0.305471428571429,-1.12928571428571,1.56028571428571,-0.0852857142857143,5.37433333333333,-0.8278,0.00468333333333333,-0.5536,23.2677777777778,14.1775555555556,22.0101111111111,154.228,0.72875,0.3953,0.59735,-1.17666666666667,0.0633333333333334,0.0236666666666667,0.1,-0.722933333333333,-0.3918,0.514533333333333,2.878,4.2072,-0.622,717.59325,1,1,1,1
24-May-2018 12:50:51,52,0.905216666666667,-0.170833333333333,0.300283333333333,1.02555555555556,0.223555555555556,0.298777777777778,5.26933333333333,-0.76598,0.11392,-0.64906,45.4888888888889,4.09477777777778,67.4144444444444,139.505,0.7249,0.39205,0.59875,-2.09875,-3.2275,-2.5725,0.124,-0.733757142857143,-0.383542857142857,0.506857142857143,0.538833333333333,0.335333333333333,-0.4775,696.336,1,1,1,1
24-May-2018 12:50:51,52,0.905216666666667,-0.170833333333333,0.300283333333333,1.02555555555556,0.223555555555556,0.298777777777778,5.26933333333333,-0.76598,0.11392,-0.64906,45.4888888888889,4.09477777777778,67.4144444444444,139.505,0.7249,0.39205,0.59875,-2.09875,-3.2275,-2.5725,0.124,-0.733757142857143,-0.383542857142857,0.506857142857143,0.538833333333333,0.335333333333333,-0.4775,696.336,1,1,1,1
24-May-2018 12:50:51,52,0.905216666666667,-0.170833333333333,0.300283333333333,1.02555555555556,0.223555555555556,0.298777777777778,5.26933333333333,-0.76598,0.11392,-0.64906,45.4888888888889,4.09477777777778,67.4144444444444,139.505,0.7249,0.39205,0.59875,-2.09875,-3.2275,-2.5725,0.124,-0.733757142857143,-0.383542857142857,0.506857142857143,0.538833333333333,0.335333333333333,-0.4775,696.336,1,1,1,1
24-May-2018 12:50:51,52,0.905216666666667,-0.170833333333333,0.300283333333333,1.02555555555556,0.223555555555556,0.298777777777778,5.26933333333333,-0.76598,0.11392,-0.64906,45.4888888888889,4.09477777777778,67.4144444444444,139.505,0.7249,0.39205,0.59875,-2.09875,-3.2275,-2.5725,0.124,-0.733757142857143,-0.383542857142857,0.506857142857143,0.538833333333333,0.335333333333333,-0.4775,696.336,1,1,1,1
24-May-2018 12:50:52,51.9090909090909,0.903177777777778,-0.173666666666667,0.308733333333333,1.68711111111111,0.719888888888889,0.664222222222222,5.26933333333333,-0.81144,0.10174,-0.69866,87.17,-4.065,93.0288888888889,139.505,0.730766666666667,0.4045,0.580333333333333,2.21025,-1.6725,0.7775,0.091,-0.7287,-0.3903,0.502166666666667,-0.6584,-0.61,0.2562,696.3892,1,1,1,1
24-May-2018 12:50:52,51.9090909090909,0.903177777777778,-0.173666666666667,0.308733333333333,1.68711111111111,0.719888888888889,0.664222222222222,5.26933333333333,-0.81144,0.10174,-0.69866,87.17,-4.065,93.0288888888889,139.505,0.730766666666667,0.4045,0.580333333333333,2.21025,-1.6725,0.7775,0.091,-0.7287,-0.3903,0.502166666666667,-0.6584,-0.61,0.2562,696.3892,1,1,1,1
24-May-2018 12:50:52,51.9090909090909,0.903177777777778,-0.173666666666667,0.308733333333333,1.68711111111111,0.719888888888889,0.664222222222222,5.26933333333333,-0.81144,0.10174,-0.69866,87.17,-4.065,93.0288888888889,139.505,0.730766666666667,0.4045,0.580333333333333,2.21025,-1.6725,0.7775,0.091,-0.7287,-0.3903,0.502166666666667,-0.6584,-0.61,0.2562,696.3892,1,1,1,1
24-May-2018 12:50:52,51.9090909090909,0.903177777777778,-0.173666666666667,0.308733333333333,1.68711111111111,0.719888888888889,0.664222222222222,5.26933333333333,-0.81144,0.10174,-0.69866,87.17,-4.065,93.0288888888889,139.505,0.730766666666667,0.4045,0.580333333333333,2.21025,-1.6725,0.7775,0.091,-0.7287,-0.3903,0.502166666666667,-0.6584,-0.61,0.2562,696.3892,1,1,1,1
24-May-2018 12:50:53,52,0.902322222222222,-0.174566666666667,0.309166666666667,-0.134375,-0.355,0.267625,5.26933333333333,-0.68664,0.26978,-0.71352,63.7222222222222,5.60377777777778,78.4255555555556,148.808,0.73475,0.4111,0.57765,-3.535,-1.975,-1.55,0.088,-0.72575,-0.39405,0.5118,1.4756,1.244,-0.6954,699.442,1,1,1,1
24-May-2018 12:50:53,52,0.902322222222222,-0.174566666666667,0.309166666666667,-0.134375,-0.355,0.267625,5.26933333333333,-0.68664,0.26978,-0.71352,63.7222222222222,5.60377777777778,78.4255555555556,148.808,0.73475,0.4111,0.57765,-3.535,-1.975,-1.55,0.088,-0.72575,-0.39405,0.5118,1.4756,1.244,-0.6954,699.442,1,1,1,1
24-May-2018 12:50:53,52,0.902322222222222,-0.174566666666667,0.309166666666667,-0.134375,-0.355,0.267625,5.26933333333333,-0.68664,0.26978,-0.71352,63.7222222222222,5.60377777777778,78.4255555555556,148.808,0.73475,0.4111,0.57765,-3.535,-1.975,-1.55,0.088,-0.72575,-0.39405,0.5118,1.4756,1.244,-0.6954,699.442,1,1,1,1
24-May-2018 12:50:53,52,0.902322222222222,-0.174566666666667,0.309166666666667,-0.134375,-0.355,0.267625,5.26933333333333,-0.68664,0.26978,-0.71352,63.7222222222222,5.60377777777778,78.4255555555556,148.808,0.73475,0.4111,0.57765,-3.535,-1.975,-1.55,0.088,-0.72575,-0.39405,0.5118,1.4756,1.244,-0.6954,699.442,1,1,1,1
24-May-2018 12:50:54,51.8181818181818,0.900925,-0.1738125,0.31175,0.0758888888888889,0.164,0.169777777777778,5.26933333333333,-0.70324,0.30082,-0.73664,98.98,-23.432,89.697,151.909,0.725866666666667,0.4139,0.583533333333333,-0.179,-0.322666666666667,-0.179666666666667,0.109,-0.7168,-0.396185714285714,0.511028571428571,1.2072,0.0366,-1.6222,702.0602,1,1,1,1
24-May-2018 12:50:54,51.8181818181818,0.900925,-0.1738125,0.31175,0.0758888888888889,0.164,0.169777777777778,5.26933333333333,-0.70324,0.30082,-0.73664,98.98,-23.432,89.697,151.909,0.725866666666667,0.4139,0.583533333333333,-0.179,-0.322666666666667,-0.179666666666667,0.109,-0.7168,-0.396185714285714,0.511028571428571,1.2072,0.0366,-1.6222,702.0602,1,1,1,1
24-May-2018 12:50:54,51.8181818181818,0.900925,-0.1738125,0.31175,0.0758888888888889,0.164,0.169777777777778,5.26933333333333,-0.70324,0.30082,-0.73664,98.98,-23.432,89.697,151.909,0.725866666666667,0.4139,0.583533333333333,-0.179,-0.322666666666667,-0.179666666666667,0.109,-0.7168,-0.396185714285714,0.511028571428571,1.2072,0.0366,-1.6222,702.0602,1,1,1,1
24-May-2018 12:50:54,51.8181818181818,0.900925,-0.1738125,0.31175,0.0758888888888889,0.164,0.169777777777778,5.26933333333333,-0.70324,0.30082,-0.73664,98.98,-23.432,89.697,151.909,0.725866666666667,0.4139,0.583533333333333,-0.179,-0.322666666666667,-0.179666666666667,0.109,-0.7168,-0.396185714285714,0.511028571428571,1.2072,0.0366,-1.6222,702.0602,1,1,1,1
24-May-2018 12:50:55,52,0.90265,-0.17225,0.307825,0.549,-0.2292,0.147,5.26933333333333,-0.7179,0.16315,-0.7236,80.264,-25.8,60.446,151.909,0.7217,0.4113,0.5902,-0.91,0.0945,0.305,0.094,-0.71195,-0.3983,0.514075,-1.91066666666667,-0.345666666666667,-0.305,705.106,1,1,1,1
24-May-2018 12:50:55,52,0.90265,-0.17225,0.307825,0.549,-0.2292,0.147,5.26933333333333,-0.7179,0.16315,-0.7236,80.264,-25.8,60.446,151.909,0.7217,0.4113,0.5902,-0.91,0.0945,0.305,0.094,-0.71195,-0.3983,0.514075,-1.91066666666667,-0.345666666666667,-0.305,705.106,1,1,1,1
24-May-2018 12:50:55,52,0.90265,-0.17225,0.307825,0.549,-0.2292,0.147,5.26933333333333,-0.7179,0.16315,-0.7236,80.264,-25.8,60.446,151.909,0.7217,0.4113,0.5902,-0.91,0.0945,0.305,0.094,-0.71195,-0.3983,0.514075,-1.91066666666667,-0.345666666666667,-0.305,705.106,1,1,1,1
24-May-2018 12:50:55,52,0.90265,-0.17225,0.307825,0.549,-0.2292,0.147,0,-0.7179,0.16315,-0.7236,80.264,-25.8,60.446,151.909,0.7217,0.4113,0.5902,-0.91,0.0945,0.305,0.094,-0.71195,-0.3983,0.514075,-1.91066666666667,-0.345666666666667,-0.305,705.106,1,1,1,1
24-May-2018 12:50:56,52,0.904233333333333,-0.1739,0.3026,0.102,0.325,0.508333333333333,5.2585,-0.651666666666667,0.1943,-0.717633333333333,47.82,-12.4583333333333,46.5083333333333,149.286,0.726,0.41726,0.58534,-0.179,-1.41666666666667,-0.583333333333333,0.106,-0.710275,-0.39935,0.530375,0.82325,1.89025,-0.3505,706.2605,1,1,1,1
24-May-2018 12:50:56,52,0.904233333333333,-0.1739,0.3026,0.102,0.325,0.508333333333333,5.2585,-0.651666666666667,0.1943,-0.717633333333333,47.82,-12.4583333333333,46.5083333333333,149.286,0.726,0.41726,0.58534,-0.179,-1.41666666666667,-0.583333333333333,0.106,-0.710275,-0.39935,0.530375,0.82325,1.89025,-0.3505,706.2605,1,1,1,1
