TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
24-May-2018 12:41:37,80,0.918583333333333,-0.0943666666666667,0.346866666666667,14.01,-4.1162,3.8886,6.707,-0.86345,0.069075,-0.580025,0.209857142857143,-3.15671428571429,3.17071428571429,69.233,0.875166666666667,0.2545,0.399133333333333,-2.7,0.9308,3.6708,3.15566666666667,-0.324633333333333,-0.933633333333333,0.187283333333333,-9.695,-0.5124,-13.695,999.993,1,1,1,1
24-May-2018 12:41:37,80,0.918583333333333,-0.0943666666666667,0.346866666666667,14.01,-4.1162,3.8886,6.707,-0.86345,0.069075,-0.580025,0.209857142857143,-3.15671428571429,3.17071428571429,69.233,0.875166666666667,0.2545,0.399133333333333,-2.7,0.9308,3.6708,3.15566666666667,-0.324633333333333,-0.933633333333333,0.187283333333333,-9.695,-0.5124,-13.695,999.993,1,1,1,1
24-May-2018 12:41:37,80,0.918583333333333,-0.0943666666666667,0.346866666666667,14.01,-4.1162,3.8886,6.707,-0.86345,0.069075,-0.580025,0.209857142857143,-3.15671428571429,3.17071428571429,69.233,0.875166666666667,0.2545,0.399133333333333,-2.7,0.9308,3.6708,3.15566666666667,-0.324633333333333,-0.933633333333333,0.187283333333333,-9.695,-0.5124,-13.695,999.993,1,1,1,1
24-May-2018 12:41:37,80,0.918583333333333,-0.0943666666666667,0.346866666666667,14.01,-4.1162,3.8886,6.707,-0.86345,0.069075,-0.580025,0.209857142857143,-3.15671428571429,3.17071428571429,69.233,0.875166666666667,0.2545,0.399133333333333,-2.7,0.9308,3.6708,3.15566666666667,-0.324633333333333,-0.933633333333333,0.187283333333333,-9.695,-0.5124,-13.695,999.993,1,1,1,1
24-May-2018 12:41:38,57.4444444444444,0.930925,-0.074825,0.2891,-2.5534,-3.6696,1.4046,6.707,-0.863566666666667,0.0644,-0.572933333333333,-1.0218,1.3292,-2.082,76.422,0.874,0.240233333333333,0.362266666666667,-5.48,-7.98,0.793,3.22866666666667,-0.2488,-0.5678,0.717375,73.2806,7.8418,-2.5856,1203.157,1,1,1,1
24-May-2018 12:41:38,57.4444444444444,0.930925,-0.074825,0.2891,-2.5534,-3.6696,1.4046,6.707,-0.863566666666667,0.0644,-0.572933333333333,-1.0218,1.3292,-2.082,76.422,0.874,0.240233333333333,0.362266666666667,-5.48,-7.98,0.793,3.22866666666667,-0.2488,-0.5678,0.717375,73.2806,7.8418,-2.5856,1203.157,1,1,1,1
24-May-2018 12:41:38,57.4444444444444,0.930925,-0.074825,0.2891,-2.5534,-3.6696,1.4046,6.707,-0.863566666666667,0.0644,-0.572933333333333,-1.0218,1.3292,-2.082,76.422,0.874,0.240233333333333,0.362266666666667,-5.48,-7.98,0.793,3.22866666666667,-0.2488,-0.5678,0.717375,73.2806,7.8418,-2.5856,1203.157,1,1,1,1
24-May-2018 12:41:38,57.4444444444444,0.930925,-0.074825,0.2891,-2.5534,-3.6696,1.4046,6.707,-0.863566666666667,0.0644,-0.572933333333333,-1.0218,1.3292,-2.082,76.422,0.874,0.240233333333333,0.362266666666667,-5.48,-7.98,0.793,3.22866666666667,-0.2488,-0.5678,0.717375,73.2806,7.8418,-2.5856,1203.157,1,1,1,1
24-May-2018 12:41:39,52,0.929857142857143,-0.0325857142857143,0.317671428571429,17.0002857142857,4.00885714285714,-3.31385714285714,6.707,-0.8641,0.05645,-0.5679,-2.31428571428571,-1.04971428571429,-4.61142857142857,76.422,0.92694,0.22428,0.2462,5.092,-3.901,6.0972,2.718,-0.5243,-0.58728,0.45924,10.305,25.01525,65.47275,1115.0215,0,1,1,1
24-May-2018 12:41:39,52,0.929857142857143,-0.0325857142857143,0.317671428571429,17.0002857142857,4.00885714285714,-3.31385714285714,6.707,-0.8641,0.05645,-0.5679,-2.31428571428571,-1.04971428571429,-4.61142857142857,76.422,0.92694,0.22428,0.2462,5.092,-3.901,6.0972,2.718,-0.5243,-0.58728,0.45924,10.305,25.01525,65.47275,1115.0215,0,1,1,1
